PGD	6PF2K,6PGD,NAD_binding_2,NAD_binding_11	4	6061	61	2.42,1.23,0.82,1.04	0.82	2.42	0.619127410151	98.4270487324	0.811893
NUP133	Nucleoporin_N,Nucleoporin_C,Nucleopor_Nup85	3	8793	31	1.24,2.15,1.53	1.24	2.15	0.379561150102	97.9712221126	0.811504
FASN	Ketoacyl-synt_C,Keratin_matx,ADH_zinc_N,Thioesterase,Acyl_transf_1,Methyltransf_11,Methyltransf_12,adh_short,PP-binding,ketoacyl-synt,PRY,Acyl-CoA_ox_N,ig	13	52007	803	2.05,1.5,1.49,1.7,1.0,1.94,3.5,1.27,1.61,1.29,1.72,1.52,1.08	1.0	3.5	0.604996943608	97.9578955362	0.811115
TP73	P53_tetramer,P5-ATPase,SAM_2,P53	4	8389	250	3.33,0.57,1.0,1.48	0.57	3.33	1.05215255548	97.4446459785	0.810727
ZCCHC11	NTP_transf_2,NTF2,zf-CCHC,PAP_RNA-bind,zf-CCCH_2,PAP_assoc	6	7569	269	0.89,2.88,2.83,4.0,1.5,1.23	0.89	4.0	1.0987480249	96.1489889199	0.810338
AVPR1A	DUF1856,DUF1794,7tm_1	3	207341	929	1.52,0.56,1.5	0.56	1.52	0.44790872086	95.9688357461	0.809949
MASP2	EGF_CA,CTP_transf_3,Sushi,CUB,Surp,EGF_3,Trypsin,TruD	8	181241	3712	1.86,1.52,1.43,1.53,0.43,1.77,3.2,1.72	0.43	3.2	0.709361508682	95.939150881	0.809561
MYO9A	IQ,Myosin_head,RA,RhoGAP	4	104066	1165	2.89,1.44,1.29,1.31	1.29	2.89	0.670759830342	95.8671828386	0.809172
CACNA2D4	Cache_1,VWA_N,Ca_hom_mod,VWA_3	4	8151	85	2.7,1.06,1.72,1.42	1.06	2.7	0.609487489617	95.8518746554	0.808784
NF2	FERM_C,ERM,ERK-JNK_inhib,FERM_N,FERM_M	5	31987	448	3.13,1.19,1.67,1.45,1.48	1.19	3.13	0.690147810255	95.595916368	0.808395
MYO1A	IQ,Myosin_head,Myosin_TH1	3	78976	710	2.89,2.2,1.44	1.44	2.89	0.592189909479	95.5137266507	0.808006
MYO1B	IQ,Myosin_head,Myosin_TH1	3	78976	710	2.89,2.2,1.44	1.44	2.89	0.592189909479	95.5137266507	0.808006
MYO1D	IQ,Myosin_head,Myosin_TH1	3	78976	710	2.89,2.2,1.44	1.44	2.89	0.592189909479	95.5137266507	0.808006
AIDA	Aida_C2,Aida_N,AhpC-TSA_2	3	1440	16	2.0,0.5,2.0	0.5	2.0	0.707106781187	95.4594154602	0.80684
MED12	Med11,Med12,Med12-PQL,Med12-LCEWAV	4	3191	32	1.0,0.5,0.46,2.0	0.46	2.0	0.620725382114	95.3228571644	0.806452
NCBP1	MIF4G_like_2,MIF4G,MIF4G_like	3	8848	55	1.27,0.8,2.0	0.8	2.0	0.493716067751	95.310540381	0.806063
MYO1H	Myosin_head,Myosin_N,Myosin_TH1	3	73331	275	1.3,2.2,1.44	1.3	2.2	0.395418203369	94.8973492514	0.805674
VWA1	VRR_NUC,fn3,VWA	3	159999	3206	3.67,1.65,1.74	1.65	3.67	0.931748654711	93.9299073831	0.805286
RPS9	Ribosomal_S3_C,Ribosomal_S4,S4	3	3423	34	0.5,0.2,1.67	0.2	1.67	0.634192399828	93.8569311582	0.804897
FGB	Fez1,Fibrinogen_C,Fib_alpha	3	19508	130	2.65,1.43,1.79	1.43	2.65	0.511815939138	93.7007424281	0.804508
PLD2	PX,PLDc_2,PLC-beta_C,PLDc	4	15047	217	0.82,0.0,1.88,1.52	0.0	1.88	0.718522790174	93.6674256067	0.80412
ADAM30	ADAM_CR,AD,Reprolysin,Pep_M12B_propep,Dishevelled,Pep3_Vps18,Disintegrin,Rep_fac_C	8	45406	460	0.5,2.27,1.56,1.73,1.1,1.97,2.0,1.45	0.5	2.27	0.529238840222	92.4656418241	0.803731
PIWIL1	GAGE,GAF,PAZ,Piwi	4	21719	136	1.62,2.19,1.19,0.96	0.96	2.19	0.468454907115	92.0182185072	0.803342
PRIMPOL	DNA_pol_phi,Herpes_UL52,DNA_primase_S,Herpes_Helicase	4	3256	22	2.19,2.71,1.5,1.5	1.5	2.71	0.50933780539	91.2122141893	0.802954
RPL4	Ribophorin_II,Ribosomal_L4,Ribosomal_L39,Ribos_L4_asso_C	4	3279	37	2.11,3.0,2.0,1.3	1.3	3.0	0.604167816091	91.0219637091	0.802565
ROR1	Furin-like,Fz,Pkinase_Tyr,I-set,Kringle,Kisspeptin	6	271553	3372	1.27,1.24,1.72,3.0,1.36,1.22	1.22	3.0	0.63344955074	90.8027651296	0.802176
DCLRE1B	DRIM,Lactamase_B_2,Lactamase_B,DRMBL	4	15253	65	1.6,1.7,1.29,2.32	1.29	2.32	0.373990307361	90.3939751219	0.801788
SBF2	dDENN,tRNA_m1G_MT,dCMP_cyt_deam_1,DEK_C,SBF2,SBF,DENN,Myotub-related,PH,uDENN,GRAM	11	89682	1112	2.0,1.19,1.56,1.55,1.4,1.87,1.75,1.57,1.27,3.25,1.4	1.19	3.25	0.539932655733	89.7030713029	0.801399
PSMF1	PI31_Prot_C,PI31_Prot_N,PI-PLC-Y	3	4981	77	1.04,2.5,2.82	1.04	2.82	0.774768782713	89.2109024145	0.80101
NFIA	CTD_bind,CTF_NFI,NfI_DNAbd_pre-N,MGS,Nexin_C,MH1	6	13033	197	0.2,0.56,1.33,0.57,2.22,0.71	0.2	2.22	0.667318431402	89.1790124632	0.800622
SP140L	SAND,Sp100,Bromodomain,PHD	4	26328	642	0.84,0.96,3.14,1.11	0.84	3.14	0.944493912103	89.0860781169	0.800233
NYAP1	NYAP_C,NYAP_N,NUT_N	3	10325	30	2.04,2.0,1.29	1.29	2.04	0.344512538072	88.9272988899	0.799845
C14orf159	DUF1445,DUF4392,DUF1395,DUF4371	4	4332	31	1.7,3.0,2.27,1.95	1.7	3.0	0.48831342394	88.7092218794	0.799456
EPRS	tRNA-synt_1b,tRNA-synt_1c,Pro-rich_19,tRNA-synt_2b,GST_C_2,GST_C_3,WHEP-TRS,WH2,ProRS-C_1,HGTP_anticodon,tRNA-synt_1c_C	11	21788	287	1.5,1.9,1.58,2.67,3.0,1.68,3.3,1.52,1.46,2.5,1.81	1.46	3.3	0.633091587906	88.4341153722	0.799067
CASD1	PC-Esterase,Carn_acyltransf,Cas1_AcylT	3	15996	63	2.05,2.75,1.85	1.85	2.75	0.385861230093	88.1748033795	0.798679
MUT	B12-binding,MMS22L_N,MM_CoA_mutase	3	4501	19	1.78,2.15,2.73	1.78	2.73	0.3909816705	87.9904249459	0.79829
DOCK11	DOCK-C2,DUF3398,Ded_cyto,PH	4	63102	874	1.93,2.83,1.03,1.4	1.03	2.83	0.676512195012	87.9184102441	0.797901
ANPEP	ERAP1_C,Peptidase_M1,ER	3	13874	128	0.25,1.58,1.5	0.25	1.58	0.608988231961	87.7914580562	0.797513
HPN	Trypsin,Hepcidin,Hepsin-SRCR	3	67842	523	3.0,2.25,1.72	1.72	3.0	0.525124323904	87.1904780293	0.797124
EXOC2	Sec3_C,TIG,Sec5	3	18233	194	1.4,0.22,1.68	0.22	1.68	0.63266631542	86.8128412186	0.796735
FAH	FA,FAA_hydrolase_N,FAA_hydrolase	3	6872	64	2.07,1.54,0.67	0.67	2.07	0.577138535266	86.7583503138	0.796347
MOXD1	DOCK-C2,DOMON,Cu2_monooxygen,Cu2_monoox_C	4	10049	60	2.33,1.19,1.93,1.36	1.19	2.33	0.454278273749	86.7358050851	0.795958
UXS1	UXS1_N,Epimerase,UTP15_C	3	4367	45	0.94,2.33,1.0	0.94	2.33	0.64157791594	86.5435856641	0.795569
PER3	Perilipin,PAS_11,Period_C	3	11317	99	1.0,1.66,2.36	1.0	2.36	0.555297717946	86.3298364912	0.795181
GUSB	Glyco_hydro_2_N,Glyco_hydro_2,Glyco_hydro_20,Glyco_hydro_18,Glyco_hydro_2_C	5	8380	97	1.89,2.25,1.67,0.65,0.8	0.65	2.25	0.623615266009	86.2003452232	0.794792
NACC1	BDHCT,BEN,BTB	3	43209	449	2.0,0.53,1.06	0.53	2.0	0.607855977094	85.9895944409	0.794403
SMARCA5	HAD_2,SNF2_N,Helicase_C,SLBP_RNA_bind,HAND,SLIDE,DBINO	7	50963	648	0.63,1.95,1.0,1.35,0.0,1.0,1.2	0.0	1.95	0.560546380684	85.9658860149	0.794015
SAMSN1	SLX9,SH3_2,SLY,SAM_2	4	15111	389	1.48,1.62,3.8,1.73	1.48	3.8	0.952427818787	85.8348516856	0.793626
PRPF3	PRP21_like_P,PV-1,DUF1115,DUF1088,PRP3,PWI	6	5004	53	1.13,2.17,0.5,1.17,1.39,0.67	0.5	2.17	0.539889391964	85.1260921517	0.793237
TMPO	LAP2alpha,Thymopoietin,LAP1C,LEM,Thymidylate_kin	5	5074	49	2.13,2.29,1.08,2.36,1.0	1.0	2.36	0.602839945591	84.8975804519	0.792849
MAT2A	S-AdoMet_synt_C,S-AdoMet_synt_M,RyR,S-AdoMet_synt_N	4	5382	56	1.71,0.67,1.67,0.29	0.29	1.71	0.619899185352	84.5989701804	0.79246
ATF1	pKID,bZIP_1,p450	3	61513	587	1.04,2.04,0.67	0.67	2.04	0.57867665122	83.0778662345	0.792072
TBC1D4	RabGAP-TBC,PID,DUF3338,DUF3350	4	40260	420	2.67,2.67,1.32,1.48	1.32	2.67	0.637514705713	82.4989565957	0.791683
IVL	Interferon,Involucrin_N,Involucrin	3	8191	153	2.92,2.06,4.0	2.06	4.0	0.793697395457	82.4332039896	0.791294
NEUROD4	Neurexophilin,Neuro_bHLH,HLH	3	21861	341	0.91,1.53,2.67	0.91	2.67	0.728895663925	82.2420031436	0.790906
PLEKHH1	Muted,PH,FERM_M,MyTH4	4	72262	987	1.45,3.0,1.38,1.4	1.38	3.0	0.688962081685	81.715258636	0.790517
KANK4	KKLCAg1,Ank_2,KN_motif	3	92481	2221	1.4,1.67,3.5	1.4	3.5	0.932845110402	81.5704377198	0.790128
POLR1A	RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_1,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5	5	8420	60	1.13,0.72,1.94,0.69,1.4	0.69	1.94	0.464783820717	81.5308285507	0.78974
OBSCN	IQ,fn3,I-set,Pkinase,RhoGEF	5	595372	7850	1.72,2.89,1.11,1.44,1.74	1.11	2.89	0.600299925037	81.0414197714	0.789351
SP140	Sox_N,SAND,Sp100,Bromodomain,PHD	5	27065	650	0.84,0.96,3.14,1.6,1.11	0.84	3.14	0.845505765799	80.9727864125	0.788962
ADAMTSL4	ADAM_CR,PLA2_B,TSP_1,ADAM_spacer1,TSLP,PLAC	6	42116	856	2.27,0.98,1.33,2.07,3.25,1.84	0.98	3.25	0.723870768086	80.8463185513	0.788574
ME3	Malic_M,malic,mTERF,Malectin	4	6692	53	0.71,1.83,1.95,1.09	0.71	1.95	0.514660081996	80.5790666643	0.788185
IFNGR1	IFN-gamma,Tissue_fac,IFNGR1	3	7910	87	0.25,1.63,1.59	0.25	1.63	0.641318087137	80.4655169606	0.787796
STARD3	MEF2_binding,START,MENTAL	3	10366	73	1.0,1.2,2.14	1.0	2.14	0.497013301856	80.4565133045	0.787408
GMPS	NAD_kinase,GMP_PDE_delta,GATase,GMP_synt_C,NAD_synthase	5	8903	65	1.42,1.76,2.67,1.46,1.5	1.42	2.67	0.469314393557	80.3520393431	0.787019
WT1	WT1,WSK,zf-H2C2_2	3	264627	12971	4.0,0.92,1.98	0.92	4.0	1.27760192027	80.2799265385	0.78663
THG1L	Tfb2,Thg1,Thg1C	3	2137	12	1.18,2.2,2.0	1.18	2.2	0.441311177692	80.1619688718	0.786242
DOCK10	DOCK-C2,DUF3398,PH,DUF3385,Ded_cyto	5	63611	878	1.93,2.0,2.83,1.03,1.4	1.03	2.83	0.610488329127	79.6136578444	0.785853
TIAM1	RhoGEF,PH,RBD,PDZ,RBB1NT	5	126604	2195	1.48,1.4,3.0,1.0,1.44	1.0	3.0	0.689857956394	79.5797509898	0.785464
RPL5	Ribosomal_L18_c,Ribosomal_L17,Ribosomal_L18e,Ribosomal_L18p	4	2829	34	1.0,2.0,2.25,0.75	0.75	2.25	0.637377439199	79.5503283306	0.785076
ZMYND19	zf-MYND,HNH_3,HNF_C	3	1592	88	0.89,4.0,1.13	0.89	4.0	1.41290087723	79.4936567192	0.784687
CDC42EP2	BORG_CEP,BORA_N,PBC,PBD	4	6490	107	1.43,1.46,2.6,0.69	0.69	2.6	0.682733476548	79.0943542238	0.784298
POLM	HHH_8,DNA_pol_B_palm,DNA_pol_B_exo1,DNA_pol_lambd_f,DNA_pol_B_thumb	5	3890	111	0.91,3.5,1.5,1.67,1.67	0.91	3.5	0.871022387772	79.0597987301	0.78391
MYO10	IQ,Myosin_head,PH,FERM_M,MyTH4	5	146494	1659	1.45,2.89,1.38,1.44,1.4	1.38	2.89	0.589555764962	78.6095462151	0.783521
TBC1D1	PID,RabGAP-TBC,DUF3350	3	38822	402	2.67,1.32,1.48	1.32	2.67	0.602236572195	78.5150200939	0.783133
SEC24C	Sec23_BS,Sec23_trunk,Gelsolin,Sec23_helical,zf-SNAP50_C,Sec20,zf-Sec23_Sec24	7	15289	346	1.75,3.67,1.92,2.0,1.34,1.67,1.29	1.29	3.67	0.745259850588	78.3768245561	0.782744
PCDH9	Cadherin,Protocadherin,Proteasome_A_N,Cadherin_2	4	168564	2189	1.77,2.02,0.4,1.26	0.4	2.02	0.619531072667	77.2853494233	0.782355
HEXA	Glyco_hydro_2,Glyco_hydro_20,Glycohydro_20b2,Glycogen_syn	4	6430	45	2.25,1.67,1.33,2.5	1.33	2.5	0.462243171934	77.277813484	0.781967
CUL9	APC10,IBR,Cul7,Cullin	4	20966	157	2.2,1.0,1.12,1.17	1.0	2.2	0.481735145075	77.1979035794	0.781578
BRCA1	zf-C3HC4,EIF_2_alpha,EIN3,BRCT,BRCT_assoc	5	13297	339	1.75,3.17,0.83,2.3,1.14	0.83	3.17	0.836502241479	76.7780251138	0.781189
CRTC3	TOMM6,TORC_M,TORC_N,TORC_C	4	2062	20	0.0,0.4,1.21,1.33	0.0	1.33	0.555	76.103265	0.780801
UBXN7	Thioredoxin_7,Thioredoxin_6,UBX,UBA_4	4	12576	119	1.64,2.2,0.79,1.74	0.79	2.2	0.509184396854	75.8734386095	0.780412
MYO15A	IQ,Myosin_head,SH3_2,FERM_M,MyTH4	5	100065	1151	1.45,2.89,1.38,1.44,1.62	1.38	2.89	0.572594097071	75.167601015	0.780023
MYO7B	IQ,Myosin_head,SH3_2,FERM_M,MyTH4	5	100065	1151	1.45,2.89,1.38,1.44,1.62	1.38	2.89	0.572594097071	75.167601015	0.780023
STX6	Syntaxin-18_N,SNARE,SNAPc_SNAP43,Syntaxin-6_N	4	6500	76	2.4,1.69,1.67,0.83	0.83	2.4	0.556074410488	74.6676231452	0.779246
TBC1D17	DUF3543,DUF3548,RabGAP-TBC	3	24318	209	0.75,2.0,1.48	0.75	2.0	0.512705243455	74.5691753011	0.778857
SIN3A	PAH,Sin3_corepress,Siah-Interact_N	3	1504	21	0.56,2.0,0.5	0.5	2.0	0.693397432934	74.4906956524	0.778469
POLRMT	RNA_bind,RNA_pol,RPOL_N,RPN7	4	2903	26	0.5,0.73,0.89,1.82	0.5	1.82	0.501622367922	73.9306480378	0.77808
DNAH12	DHC_N2,AAA_8,AAA_7,AAA_6,AAA_5	5	42708	168	1.85,1.25,2.17,2.03,1.92	1.25	2.17	0.316075940242	73.9229378297	0.777691
TSC2	DUF3381,Tub,Rap_GAP,DUF3384,Tuberin	5	11478	68	2.0,1.5,0.88,1.59,1.12	0.88	2.0	0.388144303063	73.3784521738	0.777303
XRCC5	Ku_PK_bind,Kringle,Ku_C,Ku,Ku_N	5	11685	217	1.36,1.0,0.89,0.73,2.67	0.73	2.67	0.701284535691	73.2596728624	0.776914
CLIC1	GST_N,GST_C_2,GST_N_2	3	6344	99	1.5,2.65,1.0	1.0	2.65	0.690812725869	73.0419322152	0.776525
DHTKD1	E1_DerP2_DerF2,Transglut_core2,E1_dh,Transket_pyr	4	13598	107	2.38,1.49,1.13,1.52	1.13	2.38	0.459401784933	72.9783349477	0.776137
TCEB3	Med26,Elong_Iki1,Elongin_A	3	3882	44	1.58,2.36,3.0	1.58	3.0	0.580650975678	72.7455378265	0.775748
BTRC	F-box-like,WD40,Beta-TrCP_D,Beta-Casp	4	102453	3834	2.75,0.0,1.7,1.25	0.0	2.75	0.986470982847	72.4919162534	0.77536
SNRNP200	Helicase_C,Sec63,DEAD,Sec61_beta	4	52296	882	1.35,1.35,3.0,1.31	1.31	3.0	0.72042955936	72.190178412	0.774971
TCEA3	TFIIIC_sub6,TFIIS_C,TFIIS_M,Med25,Med26	5	4164	89	0.97,3.0,1.0,1.2,1.43	0.97	3.0	0.758129276575	72.0045631971	0.774582
TRMT13	TRM,zf-TRAF,zf-U1,zf-U11-48K,zf-TRM13_CCCH,TRM13	6	7029	77	1.53,2.6,1.56,1.0,2.0,1.8	1.0	2.6	0.488958644014	71.4159025199	0.774194
VRK3	zf-tcix,zinc_ribbon_2,Pkinase	3	268309	1686	1.11,1.0,2.0	1.0	2.0	0.447735040696	71.2522781934	0.773805
ARPP21	R3H,SUV3_C,SUZ	3	3537	54	1.48,3.0,1.5	1.48	3.0	0.711867653118	70.8735435444	0.773416
EPB41	F5_F8_type_C,SAA,FA,SAB,4HBT_3,FERM_C,4_1_CTD,FERM_N,FERM_M	9	47770	741	1.4,2.18,1.7,2.07,1.67,1.45,1.48,3.25,1.33	1.33	3.25	0.571586486117	70.7489851123	0.773028
STXBP6	Sec2p,Sec3-PIP2_bind,Synaptobrevin	3	4242	35	2.2,1.83,1.02	1.02	2.2	0.492769948579	70.4739869659	0.772639
PTEN	DSPc,PTE,PTEN_C2	3	20193	169	1.4,2.58,1.71	1.4	2.58	0.499488627387	70.4241724635	0.77225
LRPAP1	Allantoicase,Alpha-2-MRAP_N,Alpha-2-MRAP_C	3	2002	11	2.86,1.94,2.0	1.94	2.86	0.420264466999	70.3690823544	0.771862
NIFK	RRM_1,hGDE_central,hNIFK_binding	3	54782	1213	0.88,2.83,2.0	0.88	2.83	0.799013280379	70.3664581823	0.771473
NOL9	Clp1,Mob1_phocein,MobB,Claudin_2	4	12680	55	1.68,1.5,1.23,0.78	0.78	1.68	0.3389966814	70.3387296024	0.771084
KMT2A	zf-H2C2_5,SET,zf-HC5HC2H,FXa_inhibition,PHD,FYRN,FYRC	7	46180	940	1.58,1.18,3.0,0.96,1.24,0.94,0.92	0.92	3.0	0.686808650534	70.1819072786	0.770696
VAT1L	ADH_N,ADH_zinc_N_2,ADH_zinc_N	3	13644	120	1.98,2.05,0.89	0.89	2.05	0.531099488483	70.047773735	0.770307
GLDC	Beta-lactamase,Beta_elim_lyase,GDC-P,GDA1_CD39	4	16168	66	1.06,1.18,1.64,1.9	1.06	1.9	0.340404171537	70.0465136689	0.769918
USP11	Ubiquitin_3,DUSP,UCH	3	80696	284	1.5,1.53,0.8	0.8	1.53	0.337276675084	69.958878021	0.76953
USP4	Ubiquitin_3,DUSP,UCH	3	80696	284	1.5,1.53,0.8	0.8	1.53	0.337276675084	69.958878021	0.76953
CDC25B	Lysyl_oxidase,M-inducer_phosp,Rhodanese	3	14035	130	1.69,2.76,1.56	1.56	2.76	0.537669869798	69.6571995934	0.768752
ADRBK1	PH,RGS,Pkinase	3	333456	2554	1.4,1.11,2.23	1.11	2.23	0.474622657136	69.4039410685	0.768364
ADRBK2	PH,RGS,Pkinase	3	333456	2554	1.4,1.11,2.23	1.11	2.23	0.474622657136	69.4039410685	0.768364
POLR3A	RNA_pol_Rpa2_4,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_1,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5	6	8597	72	1.67,1.13,0.72,1.94,0.69,1.4	0.69	1.94	0.462508258185	69.0309634655	0.767586
UBR1	zf-UBR,ClpS,ClpB_D2-small	3	2014	31	0.67,0.83,2.2	0.67	2.2	0.686650485246	68.2535012338	0.767198
RPA1	Rep_fac-A_C,Rep-A_N,Renin_r,tRNA_anti-codon	4	4057	45	1.0,0.29,1.73,1.29	0.29	1.73	0.523706740457	67.9897038731	0.766809
EIF2AK4	tRNA-synt_His,RWD,HGTP_anticodon2,HGTP_anticodon,Pkinase,tRNA-synt_2d	6	280015	1789	1.58,2.2,1.11,2.19,1.79,2.13	1.11	2.2	0.395586765311	67.4899656883	0.766421
USP15	Ubiquitin_3,DUSP,DUF974,Ubiquitin_2,UCH	5	82115	301	0.86,1.5,1.53,0.82,0.8	0.8	1.53	0.337899393311	67.29243966	0.766032
TAF8	Bromo_TP,TAF4,TAF8_C	3	2617	17	1.57,0.79,1.8	0.79	1.8	0.43222936298	67.2032756087	0.765643
SCN4A	Na_sulph_symp,Ion_trans,Na_trans_assoc	3	115363	777	0.94,1.26,1.98	0.94	1.98	0.434920171475	67.1565554331	0.765255
PLA2G4A	C2,PLA2_B,PLA2G12	3	42604	824	1.38,3.0,1.33	1.33	3.0	0.775729047771	66.9807011973	0.764866
SV2A	MFS_1,Pentapeptide,Pentapeptide_4,Sugar_tr	4	109126	435	1.56,0.75,0.93,1.39	0.75	1.56	0.329345942741	66.923140992	0.764477
RANBP9	LisH,CLTH,SPRY	3	37667	337	1.58,0.5,1.64	0.5	1.64	0.523832034148	66.7464290875	0.764089
EIF2S3	GTP_EFTU,GTP_EFTU_D2,eIF2_C,eIF2A	4	17462	234	0.94,0.9,1.58,0.0	0.0	1.58	0.562561107792	66.3292241946	0.7637
DCP2	DCP2,DCP1,NUDIX	3	11241	63	0.67,1.4,1.6	0.67	1.6	0.39969432765	66.3247057383	0.763311
ACACB	CPSase_L_chain,ACC_central,Carb_anhydrase,Biotin_lipoyl,Biotin_carb_C,ACBP,Carboxyl_trans,CPSase_L_D2	8	35465	322	2.13,1.77,1.09,2.16,1.08,1.13,1.39,2.31	1.08	2.31	0.489202156577	66.273142901	0.762923
MAK16	Ribosomal_L28e,Mak10,Mak16	3	2592	17	2.4,2.4,1.44	1.44	2.4	0.452548339959	66.2402991346	0.762534
MCM6	MCM,MCM_N,MCM2_N,MCLC	4	14444	114	2.88,1.82,2.33,1.74	1.74	2.88	0.456912190689	65.9963968231	0.762145
SLC25A10	Ribosomal_L12,Mito_carr,Ribosomal_L11_N	3	43023	472	1.66,1.0,0.33	0.33	1.66	0.542975342186	65.8249352444	0.761757
PRDM2	SET,zf-C2H2_4,zf-B_box,SERTA,zf-C2H2,zf-C2H2_3	6	64783	2839	1.75,1.24,1.14,1.51,4.0,1.16	1.14	4.0	1.00709152183	65.7250062582	0.761368
SF3A3	DUF3449,SET,DUF3446,SF3a60_bindingd,Telomere_Sde2_2	5	18974	152	0.86,0.0,1.24,0.5,0.38	0.0	1.24	0.423206805238	65.5072904211	0.760979
PIK3C2B	PI3K_C2,PX,PI3_PI4_kinase,PI3Ka,PWWP,PI3K_p85B,PI31_Prot_N,C2,PI3K_rbd	9	84827	1346	1.38,2.82,2.06,1.5,1.72,1.88,1.27,0.85,1.52	0.85	2.82	0.52588549662	65.2899698165	0.760591
VPS16	Vps16_N,Voltage_CLC,Vps16_C	3	11673	64	1.13,1.13,2.0	1.13	2.0	0.410121933088	65.0780842609	0.760202
CKB	ATP-gua_PtransN,ATP-gua_Ptrans,ATP-grasp_2	3	6579	81	2.3,1.57,0.9	0.9	2.3	0.571722543431	65.0112056608	0.759813
KDELC2	Glyco_transf_8,Filament_head,Filamin,Glyco_transf_90	4	26098	362	0.6,1.36,1.81,2.15	0.6	2.15	0.580215477215	64.8365150905	0.759425
CCDC155	EF-hand_9,CCDC144C,EF-hand_8,CCDC155	4	13755	227	2.8,1.22,1.43,2.5	1.22	2.8	0.675032406629	64.6273647138	0.759036
ANKRD30A	Ank_4,CCDC144C,CCDC-167,Ank_2,Ank_3	5	101512	2426	1.4,1.0,0.94,2.75,2.8	0.94	2.8	0.82941907381	64.5525719614	0.758647
SRPR	SRP40_C,SRP-alpha_N,SRP54,SRF-TF,SRP54_N	5	3571	56	0.8,2.33,0.67,0.93,0.9	0.67	2.33	0.608821813013	64.4466155801	0.758259
ANKRD13C	GPCR_chapero_1,GOLGA2L5,Ank_2	3	107956	2371	1.4,2.67,0.83	0.83	2.67	0.769083148228	64.4327027601	0.75787
RGS14	GoLoco,RBD,RGS	3	13473	230	2.6,1.0,2.23	1.0	2.6	0.683926571757	64.1011666176	0.757482
NMT1	NMT,NMDAR2_C,NMT_C	3	5359	33	1.27,0.78,0.29	0.29	1.27	0.400083324655	63.671685033	0.757093
SCN1A	DUF3451,Ion_trans,Na_trans_assoc	3	110139	769	1.37,0.94,1.98	0.94	1.98	0.426692707539	63.5569940705	0.756704
SCN2A	DUF3451,Ion_trans,Na_trans_assoc	3	110139	769	1.37,0.94,1.98	0.94	1.98	0.426692707539	63.5569940705	0.756704
SCN5A	DUF3451,Ion_trans,Na_trans_assoc	3	110139	769	1.37,0.94,1.98	0.94	1.98	0.426692707539	63.5569940705	0.756704
SCN9A	DUF3451,Ion_trans,Na_trans_assoc	3	110139	769	1.37,0.94,1.98	0.94	1.98	0.426692707539	63.5569940705	0.756704
EDEM3	PA,P5CR_dimer,Glyco_hydro_47	3	16822	122	1.47,0.86,1.92	0.86	1.92	0.434383343245	63.4887573449	0.75515
FRMD4A	FERM_C,DUF3337,DUF3338,FERM_M,FERM_N	5	30384	444	1.0,2.67,1.67,1.45,1.48	1.0	2.67	0.553555778581	63.2615512536	0.754761
TYMP	Glycolytic,Glycos_transf_3,Glycos_transf_2,Glycos_trans_3N	4	14651	128	1.81,0.6,1.58,1.25	0.6	1.81	0.455686295603	63.1115195267	0.754372
POTEE	CCDC144C,Actin,Ank_2	3	132556	2492	1.16,1.4,2.8	1.16	2.8	0.72320275319	63.0892364403	0.753984
POTEF	CCDC144C,Actin,Ank_2	3	132556	2492	1.16,1.4,2.8	1.16	2.8	0.72320275319	63.0892364403	0.753984
THAP4	DUF1794,THAP,DUF1785	3	5173	48	1.75,0.56,1.28	0.56	1.75	0.489376019936	62.7611491635	0.753206
GPATCH1	DUF159,G-patch,DUF1604	3	3054	105	3.13,1.4,0.89	0.89	3.13	0.958621695746	62.4561207213	0.752818
KPNA6	IATP,Arginosuc_synth,Arm,IBB	4	15542	427	1.74,1.26,3.33,1.38	1.26	3.33	0.828775452098	62.443358591	0.752429
RGPD3	GRIP,Ran_BP1,GRIN_C	3	10122	93	2.0,0.82,1.54	0.82	2.0	0.485615302706	62.3674166764	0.75204
NANS	SAE2,Neogenin_C,NeuB,SAF	4	3616	12	2.18,2.0,1.5,1.5	1.5	2.18	0.301786348266	61.8380346688	0.751652
PAPSS2	APP_amyloid,ATP-sulfurylase,PUA_2,PUA,ATP-gua_PtransN,APS_kinase	6	3222	85	0.25,2.4,0.9,1.9,0.5,1.0	0.25	2.4	0.757417028826	61.7277056916	0.751263
INTS5	INTS5_N,INSIG,INTS5_C	3	3352	10	0.71,1.35,0.78	0.71	1.35	0.286627904356	61.4897110657	0.750874
CPB2	Peptidase_M14,Prominin,Propep_M14	3	27182	134	1.67,1.48,2.32	1.48	2.32	0.359660333587	61.2841883399	0.750486
TCEA1	TFIIS_C,TFIIS_M,Med26	3	3141	74	3.0,1.2,1.43	1.2	3.0	0.799847207631	61.1104884122	0.750097
F3	Tissue_fac,Integrin_beta,Interfer-bind	3	17596	164	1.5,2.62,1.59	1.5	2.62	0.508090105745	61.0560726876	0.749709
MEF2D	HJURP_C,SRF-TF,HIT,SRCR_2	4	4621	111	1.67,0.78,2.67,0.8	0.78	2.67	0.775338635694	61.0051107133	0.74932
